"date" "RM" "measurand" "mean.before" "mean.after" "median.before" "median.after" "median.after.noPP" "unit" "sL" "sbb" "sr" "u" "u.alternative" "t.value" "outlier" "labs remaining" "based on" "property value" "U"
2014-07-24 "MUH" "Eu" 0.02667 0.0262 0.02678 0.02655 0.02655 "mg/kg" 2.65e-06 1.06e-06 2.509e-07 0.000449 0.000454 2.14 6 15 "median" 0.02655 0.000973
2014-07-24 "MUH" "Eu" 0.02667 0.0262 0.02678 0.02655 0.02655 "mg/kg" 2.65e-06 1.06e-06 2.509e-07 0.000449 0.000454 2.14 26 15 "median" 0.02655 0.000973
2014-07-24 "MUH" "Eu" 0.02667 0.0262 0.02678 0.02655 0.02655 "mg/kg" 2.65e-06 1.06e-06 2.509e-07 0.000449 0.000454 2.14 33 15 "median" 0.02655 0.000973
2014-07-24 "MUH" "Eu" 0.02667 0.0262 0.02678 0.02655 0.02655 "mg/kg" 2.65e-06 1.06e-06 2.509e-07 0.000449 0.000454 2.14 31 15 "median" 0.02655 0.000973
2014-07-24 "MUH" "Eu" 0.02667 0.0262 0.02678 0.02655 0.02655 "mg/kg" 2.65e-06 1.06e-06 2.509e-07 0.000449 0.000454 2.14 24 15 "median" 0.02655 0.000973
2014-07-24 "MUH" "Ga" 1.419 1.384 1.459 1.4 1.386 "mg/kg" 0.0188 0.00267 0.0008811 0.0424 0.0426 2.23 10 11 "median" 1.4 0.0949
2014-07-24 "MUH" "Ga" 1.419 1.384 1.459 1.4 1.386 "mg/kg" 0.0188 0.00267 0.0008811 0.0424 0.0426 2.23 6 11 "median" 1.4 0.0949
2014-07-24 "MUH" "Ga" 1.419 1.384 1.459 1.4 1.386 "mg/kg" 0.0188 0.00267 0.0008811 0.0424 0.0426 2.23 26 11 "median" 1.4 0.0949
2014-07-24 "MUH" "Ga" 1.419 1.384 1.459 1.4 1.386 "mg/kg" 0.0188 0.00267 0.0008811 0.0424 0.0426 2.23 33 11 "median" 1.4 0.0949
2014-07-24 "MUH" "Ga" 1.419 1.384 1.459 1.4 1.386 "mg/kg" 0.0188 0.00267 0.0008811 0.0424 0.0426 2.23 31 11 "median" 1.4 0.0949
2014-07-24 "MUH" "Ga" 1.419 1.384 1.459 1.4 1.386 "mg/kg" 0.0188 0.00267 0.0008811 0.0424 0.0426 2.23 24 11 "median" 1.4 0.0949
2014-07-24 "MUH" "Gd" 0.1093 0.1075 0.1104 0.1104 0.1104 "mg/kg" 4.6e-05 5.41e-06 1.906e-06 0.002 0.00201 2.2 10 12 "median" 0.1104 0.00442
2014-07-24 "MUH" "Gd" 0.1093 0.1075 0.1104 0.1104 0.1104 "mg/kg" 4.6e-05 5.41e-06 1.906e-06 0.002 0.00201 2.2 6 12 "median" 0.1104 0.00442
2014-07-24 "MUH" "Gd" 0.1093 0.1075 0.1104 0.1104 0.1104 "mg/kg" 4.6e-05 5.41e-06 1.906e-06 0.002 0.00201 2.2 26 12 "median" 0.1104 0.00442
2014-07-24 "MUH" "Gd" 0.1093 0.1075 0.1104 0.1104 0.1104 "mg/kg" 4.6e-05 5.41e-06 1.906e-06 0.002 0.00201 2.2 33 12 "median" 0.1104 0.00442
2014-07-24 "MUH" "Gd" 0.1093 0.1075 0.1104 0.1104 0.1104 "mg/kg" 4.6e-05 5.41e-06 1.906e-06 0.002 0.00201 2.2 31 12 "median" 0.1104 0.00442
2014-07-24 "MUH" "Gd" 0.1093 0.1075 0.1104 0.1104 0.1104 "mg/kg" 4.6e-05 5.41e-06 1.906e-06 0.002 0.00201 2.2 24 12 "median" 0.1104 0.00442
2014-07-24 "MUH" "Hf" 0.06129 0.04357 0.03768 0.03745 0.03745 "mg/kg" 0.00042 3.23e-05 1.327e-05 0.00577 0.00579 2.18 10 13 "median" 0.03745 0.0126
2014-07-24 "MUH" "Hf" 0.06129 0.04357 0.03768 0.03745 0.03745 "mg/kg" 0.00042 3.23e-05 1.327e-05 0.00577 0.00579 2.18 6 13 "median" 0.03745 0.0126
2014-07-24 "MUH" "Hf" 0.06129 0.04357 0.03768 0.03745 0.03745 "mg/kg" 0.00042 3.23e-05 1.327e-05 0.00577 0.00579 2.18 26 13 "median" 0.03745 0.0126
2014-07-24 "MUH" "Hf" 0.06129 0.04357 0.03768 0.03745 0.03745 "mg/kg" 0.00042 3.23e-05 1.327e-05 0.00577 0.00579 2.18 33 13 "median" 0.03745 0.0126
2014-07-24 "MUH" "Hf" 0.06129 0.04357 0.03768 0.03745 0.03745 "mg/kg" 0.00042 3.23e-05 1.327e-05 0.00577 0.00579 2.18 31 13 "median" 0.03745 0.0126
2014-07-24 "MUH" "Hf" 0.06129 0.04357 0.03768 0.03745 0.03745 "mg/kg" 0.00042 3.23e-05 1.327e-05 0.00577 0.00579 2.18 24 13 "median" 0.03745 0.0126
2014-07-24 "MUH" "Ho" 0.03608 0.03573 0.03519 0.03519 0.03519 "mg/kg" 6.08e-06 8.79e-07 2.888e-07 0.000701 0.000705 2.18 10 13 "median" 0.03519 0.00154
2014-07-24 "MUH" "Ho" 0.03608 0.03573 0.03519 0.03519 0.03519 "mg/kg" 6.08e-06 8.79e-07 2.888e-07 0.000701 0.000705 2.18 6 13 "median" 0.03519 0.00154
2014-07-24 "MUH" "Ho" 0.03608 0.03573 0.03519 0.03519 0.03519 "mg/kg" 6.08e-06 8.79e-07 2.888e-07 0.000701 0.000705 2.18 26 13 "median" 0.03519 0.00154
2014-07-24 "MUH" "Ho" 0.03608 0.03573 0.03519 0.03519 0.03519 "mg/kg" 6.08e-06 8.79e-07 2.888e-07 0.000701 0.000705 2.18 33 13 "median" 0.03519 0.00154
2014-07-24 "MUH" "Ho" 0.03608 0.03573 0.03519 0.03519 0.03519 "mg/kg" 6.08e-06 8.79e-07 2.888e-07 0.000701 0.000705 2.18 31 13 "median" 0.03519 0.00154
2014-07-24 "MUH" "Ho" 0.03608 0.03573 0.03519 0.03519 0.03519 "mg/kg" 6.08e-06 8.79e-07 2.888e-07 0.000701 0.000705 2.18 24 13 "median" 0.03519 0.00154
2014-07-24 "MUH" "La" 0.1359 0.1392 0.1335 0.1344 0.1344 "g/100g" 5.42e-05 0.000191 2.584e-05 0.00283 0.0029 2.14 10 15 "median" 0.1344 0.00622
2014-07-24 "MUH" "La" 0.1359 0.1392 0.1335 0.1344 0.1344 "g/100g" 5.42e-05 0.000191 2.584e-05 0.00283 0.0029 2.14 6 15 "median" 0.1344 0.00622
2014-07-24 "MUH" "La" 0.1359 0.1392 0.1335 0.1344 0.1344 "g/100g" 5.42e-05 0.000191 2.584e-05 0.00283 0.0029 2.14 26 15 "median" 0.1344 0.00622
2014-07-24 "MUH" "La" 0.1359 0.1392 0.1335 0.1344 0.1344 "g/100g" 5.42e-05 0.000191 2.584e-05 0.00283 0.0029 2.14 33 15 "median" 0.1344 0.00622
2014-07-24 "MUH" "La" 0.1359 0.1392 0.1335 0.1344 0.1344 "g/100g" 5.42e-05 0.000191 2.584e-05 0.00283 0.0029 2.14 31 15 "median" 0.1344 0.00622
2014-07-24 "MUH" "La" 0.1359 0.1392 0.1335 0.1344 0.1344 "g/100g" 5.42e-05 0.000191 2.584e-05 0.00283 0.0029 2.14 24 15 "median" 0.1344 0.00622
2014-07-24 "MUH" "Li" 1.895 1.784 1.721 1.678 1.678 "mg/kg" 0.248 0.00921 0.00481 0.19 0.19 2.45 10 7 "median" 1.678 0.465
2014-07-24 "MUH" "Li" 1.895 1.784 1.721 1.678 1.678 "mg/kg" 0.248 0.00921 0.00481 0.19 0.19 2.45 6 7 "median" 1.678 0.465
2014-07-24 "MUH" "Li" 1.895 1.784 1.721 1.678 1.678 "mg/kg" 0.248 0.00921 0.00481 0.19 0.19 2.45 26 7 "median" 1.678 0.465
2014-07-24 "MUH" "Li" 1.895 1.784 1.721 1.678 1.678 "mg/kg" 0.248 0.00921 0.00481 0.19 0.19 2.45 33 7 "median" 1.678 0.465
2014-07-24 "MUH" "Li" 1.895 1.784 1.721 1.678 1.678 "mg/kg" 0.248 0.00921 0.00481 0.19 0.19 2.45 31 7 "median" 1.678 0.465
2014-07-24 "MUH" "Li" 1.895 1.784 1.721 1.678 1.678 "mg/kg" 0.248 0.00921 0.00481 0.19 0.19 2.45 24 7 "median" 1.678 0.465
2014-07-24 "MUH" "Lu" 0.01909 0.01914 0.019 0.019 0.019 "mg/kg" 2.7e-06 5.49e-07 1.611e-07 0.000425 0.000428 2.13 10 16 "median" 0.019 0.000913
2014-07-24 "MUH" "Lu" 0.01909 0.01914 0.019 0.019 0.019 "mg/kg" 2.7e-06 5.49e-07 1.611e-07 0.000425 0.000428 2.13 6 16 "median" 0.019 0.000913
2014-07-24 "MUH" "Lu" 0.01909 0.01914 0.019 0.019 0.019 "mg/kg" 2.7e-06 5.49e-07 1.611e-07 0.000425 0.000428 2.13 26 16 "median" 0.019 0.000913
2014-07-24 "MUH" "Lu" 0.01909 0.01914 0.019 0.019 0.019 "mg/kg" 2.7e-06 5.49e-07 1.611e-07 0.000425 0.000428 2.13 33 16 "median" 0.019 0.000913
2014-07-24 "MUH" "Lu" 0.01909 0.01914 0.019 0.019 0.019 "mg/kg" 2.7e-06 5.49e-07 1.611e-07 0.000425 0.000428 2.13 31 16 "median" 0.019 0.000913
2014-07-24 "MUH" "Lu" 0.01909 0.01914 0.019 0.019 0.019 "mg/kg" 2.7e-06 5.49e-07 1.611e-07 0.000425 0.000428 2.13 24 16 "median" 0.019 0.000913
2014-07-24 "MUH" "Nb" 0.1705 0.06169 0.06053 0.05852 0.05852 "mg/kg" 0.000459 0.000667 0.0001111 0.00929 0.00948 2.36 10 8 "median" 0.05852 0.0224
2014-07-24 "MUH" "Nb" 0.1705 0.06169 0.06053 0.05852 0.05852 "mg/kg" 0.000459 0.000667 0.0001111 0.00929 0.00948 2.36 6 8 "median" 0.05852 0.0224
2014-07-24 "MUH" "Nb" 0.1705 0.06169 0.06053 0.05852 0.05852 "mg/kg" 0.000459 0.000667 0.0001111 0.00929 0.00948 2.36 26 8 "median" 0.05852 0.0224
2014-07-24 "MUH" "Nb" 0.1705 0.06169 0.06053 0.05852 0.05852 "mg/kg" 0.000459 0.000667 0.0001111 0.00929 0.00948 2.36 33 8 "median" 0.05852 0.0224
2014-07-24 "MUH" "Nb" 0.1705 0.06169 0.06053 0.05852 0.05852 "mg/kg" 0.000459 0.000667 0.0001111 0.00929 0.00948 2.36 31 8 "median" 0.05852 0.0224
2014-07-24 "MUH" "Nb" 0.1705 0.06169 0.06053 0.05852 0.05852 "mg/kg" 0.000459 0.000667 0.0001111 0.00929 0.00948 2.36 24 8 "median" 0.05852 0.0224
2014-07-24 "MUH" "Nd" 0.1912 0.1769 0.1781 0.1745 0.1745 "mg/kg" 0.000123 0.000104 1.979e-05 0.00326 0.00334 2.14 10 15 "median" 0.1745 0.00717
2014-07-24 "MUH" "Nd" 0.1912 0.1769 0.1781 0.1745 0.1745 "mg/kg" 0.000123 0.000104 1.979e-05 0.00326 0.00334 2.14 6 15 "median" 0.1745 0.00717
2014-07-24 "MUH" "Nd" 0.1912 0.1769 0.1781 0.1745 0.1745 "mg/kg" 0.000123 0.000104 1.979e-05 0.00326 0.00334 2.14 26 15 "median" 0.1745 0.00717
2014-07-24 "MUH" "Nd" 0.1912 0.1769 0.1781 0.1745 0.1745 "mg/kg" 0.000123 0.000104 1.979e-05 0.00326 0.00334 2.14 33 15 "median" 0.1745 0.00717
2014-07-24 "MUH" "Nd" 0.1912 0.1769 0.1781 0.1745 0.1745 "mg/kg" 0.000123 0.000104 1.979e-05 0.00326 0.00334 2.14 31 15 "median" 0.1745 0.00717
2014-07-24 "MUH" "Nd" 0.1912 0.1769 0.1781 0.1745 0.1745 "mg/kg" 0.000123 0.000104 1.979e-05 0.00326 0.00334 2.14 24 15 "median" 0.1745 0.00717
2014-07-24 "MUH" "Ni" 2069 2104 2100 2102 2116 "mg/kg" 2990 796 213.8 12.5 12.6 2.09 10 21 "median" 2102 26.2
2014-07-24 "MUH" "Ni" 2069 2104 2100 2102 2116 "mg/kg" 2990 796 213.8 12.5 12.6 2.09 6 21 "median" 2102 26.2
2014-07-24 "MUH" "Ni" 2069 2104 2100 2102 2116 "mg/kg" 2990 796 213.8 12.5 12.6 2.09 26 21 "median" 2102 26.2
2014-07-24 "MUH" "Ni" 2069 2104 2100 2102 2116 "mg/kg" 2990 796 213.8 12.5 12.6 2.09 33 21 "median" 2102 26.2
2014-07-24 "MUH" "Ni" 2069 2104 2100 2102 2116 "mg/kg" 2990 796 213.8 12.5 12.6 2.09 31 21 "median" 2102 26.2
2014-07-24 "MUH" "Ni" 2069 2104 2100 2102 2116 "mg/kg" 2990 796 213.8 12.5 12.6 2.09 24 21 "median" 2102 26.2
2014-07-24 "MUH" "Pb" 0.4217 0.4217 0.4356 0.4356 0.4356 "mg/kg" 0.00534 0.00177 0.0004426 0.0273 0.0276 2.36 10 8 "median" 0.4356 0.0652
2014-07-24 "MUH" "Pb" 0.4217 0.4217 0.4356 0.4356 0.4356 "mg/kg" 0.00534 0.00177 0.0004426 0.0273 0.0276 2.36 6 8 "median" 0.4356 0.0652
2014-07-24 "MUH" "Pb" 0.4217 0.4217 0.4356 0.4356 0.4356 "mg/kg" 0.00534 0.00177 0.0004426 0.0273 0.0276 2.36 26 8 "median" 0.4356 0.0652
2014-07-24 "MUH" "Pb" 0.4217 0.4217 0.4356 0.4356 0.4356 "mg/kg" 0.00534 0.00177 0.0004426 0.0273 0.0276 2.36 33 8 "median" 0.4356 0.0652
2014-07-24 "MUH" "Pb" 0.4217 0.4217 0.4356 0.4356 0.4356 "mg/kg" 0.00534 0.00177 0.0004426 0.0273 0.0276 2.36 31 8 "median" 0.4356 0.0652
2014-07-24 "MUH" "Pb" 0.4217 0.4217 0.4356 0.4356 0.4356 "mg/kg" 0.00534 0.00177 0.0004426 0.0273 0.0276 2.36 24 8 "median" 0.4356 0.0652
2014-07-24 "MUH" "Pr" 0.03809 0.03513 0.03525 0.03467 0.03467 "g/100g" 7.77e-06 4.34e-06 9.294e-07 0.000845 0.000856 2.18 10 13 "median" 0.03467 0.00186
2014-07-24 "MUH" "Pr" 0.03809 0.03513 0.03525 0.03467 0.03467 "g/100g" 7.77e-06 4.34e-06 9.294e-07 0.000845 0.000856 2.18 6 13 "median" 0.03467 0.00186
2014-07-24 "MUH" "Pr" 0.03809 0.03513 0.03525 0.03467 0.03467 "g/100g" 7.77e-06 4.34e-06 9.294e-07 0.000845 0.000856 2.18 26 13 "median" 0.03467 0.00186
2014-07-24 "MUH" "Pr" 0.03809 0.03513 0.03525 0.03467 0.03467 "g/100g" 7.77e-06 4.34e-06 9.294e-07 0.000845 0.000856 2.18 33 13 "median" 0.03467 0.00186
2014-07-24 "MUH" "Pr" 0.03809 0.03513 0.03525 0.03467 0.03467 "g/100g" 7.77e-06 4.34e-06 9.294e-07 0.000845 0.000856 2.18 31 13 "median" 0.03467 0.00186
2014-07-24 "MUH" "Pr" 0.03809 0.03513 0.03525 0.03467 0.03467 "g/100g" 7.77e-06 4.34e-06 9.294e-07 0.000845 0.000856 2.18 24 13 "median" 0.03467 0.00186
2014-07-24 "MUH" "Rb" 0.3813 0.2717 0.2735 0.268 0.268 "mg/kg" 0.00233 0.00042 0.0001289 0.0133 0.0135 2.16 10 14 "median" 0.268 0.0291
2014-07-24 "MUH" "Rb" 0.3813 0.2717 0.2735 0.268 0.268 "mg/kg" 0.00233 0.00042 0.0001289 0.0133 0.0135 2.16 6 14 "median" 0.268 0.0291
2014-07-24 "MUH" "Rb" 0.3813 0.2717 0.2735 0.268 0.268 "mg/kg" 0.00233 0.00042 0.0001289 0.0133 0.0135 2.16 26 14 "median" 0.268 0.0291
2014-07-24 "MUH" "Rb" 0.3813 0.2717 0.2735 0.268 0.268 "mg/kg" 0.00233 0.00042 0.0001289 0.0133 0.0135 2.16 33 14 "median" 0.268 0.0291
2014-07-24 "MUH" "Rb" 0.3813 0.2717 0.2735 0.268 0.268 "mg/kg" 0.00233 0.00042 0.0001289 0.0133 0.0135 2.16 31 14 "median" 0.268 0.0291
2014-07-24 "MUH" "Rb" 0.3813 0.2717 0.2735 0.268 0.268 "mg/kg" 0.00233 0.00042 0.0001289 0.0133 0.0135 2.16 24 14 "median" 0.268 0.0291
2014-07-24 "MUH" "Sb" 0.1338 0.1338 0.1353 0.1353 0.1353 "mg/kg" 0.000221 4.15e-05 1.239e-05 0.00687 0.00691 2.78 10 5 "median" 0.1353 0.0192
2014-07-24 "MUH" "Sb" 0.1338 0.1338 0.1353 0.1353 0.1353 "mg/kg" 0.000221 4.15e-05 1.239e-05 0.00687 0.00691 2.78 6 5 "median" 0.1353 0.0192
2014-07-24 "MUH" "Sb" 0.1338 0.1338 0.1353 0.1353 0.1353 "mg/kg" 0.000221 4.15e-05 1.239e-05 0.00687 0.00691 2.78 26 5 "median" 0.1353 0.0192
2014-07-24 "MUH" "Sb" 0.1338 0.1338 0.1353 0.1353 0.1353 "mg/kg" 0.000221 4.15e-05 1.239e-05 0.00687 0.00691 2.78 33 5 "median" 0.1353 0.0192
2014-07-24 "MUH" "Sb" 0.1338 0.1338 0.1353 0.1353 0.1353 "mg/kg" 0.000221 4.15e-05 1.239e-05 0.00687 0.00691 2.78 31 5 "median" 0.1353 0.0192
2014-07-24 "MUH" "Sb" 0.1338 0.1338 0.1353 0.1353 0.1353 "mg/kg" 0.000221 4.15e-05 1.239e-05 0.00687 0.00691 2.78 24 5 "median" 0.1353 0.0192
2014-07-24 "MUH" "Sc" 9.216 9.037 9.212 9.209 9.212 "mg/kg" 0.56 0.0406 0.01696 0.174 0.175 2.1 10 19 "median" 9.209 0.367
2014-07-24 "MUH" "Sc" 9.216 9.037 9.212 9.209 9.212 "mg/kg" 0.56 0.0406 0.01696 0.174 0.175 2.1 6 19 "median" 9.209 0.367
2014-07-24 "MUH" "Sc" 9.216 9.037 9.212 9.209 9.212 "mg/kg" 0.56 0.0406 0.01696 0.174 0.175 2.1 26 19 "median" 9.209 0.367
2014-07-24 "MUH" "Sc" 9.216 9.037 9.212 9.209 9.212 "mg/kg" 0.56 0.0406 0.01696 0.174 0.175 2.1 33 19 "median" 9.209 0.367
2014-07-24 "MUH" "Sc" 9.216 9.037 9.212 9.209 9.212 "mg/kg" 0.56 0.0406 0.01696 0.174 0.175 2.1 31 19 "median" 9.209 0.367
2014-07-24 "MUH" "Sc" 9.216 9.037 9.212 9.209 9.212 "mg/kg" 0.56 0.0406 0.01696 0.174 0.175 2.1 24 19 "median" 9.209 0.367
2014-07-24 "MUH" "Sm" 0.06963 0.06773 0.06745 0.06745 0.06745 "mg/kg" 1.4e-05 7.19e-06 1.58e-06 0.000986 0.001 2.12 10 17 "median" 0.06745 0.00213
2014-07-24 "MUH" "Sm" 0.06963 0.06773 0.06745 0.06745 0.06745 "mg/kg" 1.4e-05 7.19e-06 1.58e-06 0.000986 0.001 2.12 6 17 "median" 0.06745 0.00213
2014-07-24 "MUH" "Sm" 0.06963 0.06773 0.06745 0.06745 0.06745 "mg/kg" 1.4e-05 7.19e-06 1.58e-06 0.000986 0.001 2.12 26 17 "median" 0.06745 0.00213
2014-07-24 "MUH" "Sm" 0.06963 0.06773 0.06745 0.06745 0.06745 "mg/kg" 1.4e-05 7.19e-06 1.58e-06 0.000986 0.001 2.12 33 17 "median" 0.06745 0.00213
2014-07-24 "MUH" "Sm" 0.06963 0.06773 0.06745 0.06745 0.06745 "mg/kg" 1.4e-05 7.19e-06 1.58e-06 0.000986 0.001 2.12 31 17 "median" 0.06745 0.00213
2014-07-24 "MUH" "Sm" 0.06963 0.06773 0.06745 0.06745 0.06745 "mg/kg" 1.4e-05 7.19e-06 1.58e-06 0.000986 0.001 2.12 24 17 "median" 0.06745 0.00213
2014-07-24 "MUH" "Sn" 0.1264 0.1264 0.06001 0.06001 0.06001 "mg/kg" 1.64e-11 0.062 4.133e-07 0.0719 0.0719 3.18 10 4 "median" 0.06001 0.229
2014-07-24 "MUH" "Sn" 0.1264 0.1264 0.06001 0.06001 0.06001 "mg/kg" 1.64e-11 0.062 4.133e-07 0.0719 0.0719 3.18 6 4 "median" 0.06001 0.229
2014-07-24 "MUH" "Sn" 0.1264 0.1264 0.06001 0.06001 0.06001 "mg/kg" 1.64e-11 0.062 4.133e-07 0.0719 0.0719 3.18 26 4 "median" 0.06001 0.229
2014-07-24 "MUH" "Sn" 0.1264 0.1264 0.06001 0.06001 0.06001 "mg/kg" 1.64e-11 0.062 4.133e-07 0.0719 0.0719 3.18 33 4 "median" 0.06001 0.229
2014-07-24 "MUH" "Sn" 0.1264 0.1264 0.06001 0.06001 0.06001 "mg/kg" 1.64e-11 0.062 4.133e-07 0.0719 0.0719 3.18 31 4 "median" 0.06001 0.229
2014-07-24 "MUH" "Sn" 0.1264 0.1264 0.06001 0.06001 0.06001 "mg/kg" 1.64e-11 0.062 4.133e-07 0.0719 0.0719 3.18 24 4 "median" 0.06001 0.229
2014-07-24 "MUH" "Sr" 8.723 8.723 8.529 8.529 8.598 "mg/kg" 0.436 0.114 0.03094 0.141 0.143 2.07 10 24 "median" 8.529 0.295
2014-07-24 "MUH" "Sr" 8.723 8.723 8.529 8.529 8.598 "mg/kg" 0.436 0.114 0.03094 0.141 0.143 2.07 6 24 "median" 8.529 0.295
2014-07-24 "MUH" "Sr" 8.723 8.723 8.529 8.529 8.598 "mg/kg" 0.436 0.114 0.03094 0.141 0.143 2.07 26 24 "median" 8.529 0.295
2014-07-24 "MUH" "Sr" 8.723 8.723 8.529 8.529 8.598 "mg/kg" 0.436 0.114 0.03094 0.141 0.143 2.07 33 24 "median" 8.529 0.295
2014-07-24 "MUH" "Sr" 8.723 8.723 8.529 8.529 8.598 "mg/kg" 0.436 0.114 0.03094 0.141 0.143 2.07 31 24 "median" 8.529 0.295
2014-07-24 "MUH" "Sr" 8.723 8.723 8.529 8.529 8.598 "mg/kg" 0.436 0.114 0.03094 0.141 0.143 2.07 24 24 "median" 8.529 0.295
2014-07-24 "MUH" "Ta" 0.01707 0.009275 0.007646 0.005943 0.005943 "mg/kg" 1.46e-05 0.000111 1.196e-05 0.00242 0.00257 2.31 10 9 "median" 0.005943 0.00594
2014-07-24 "MUH" "Ta" 0.01707 0.009275 0.007646 0.005943 0.005943 "mg/kg" 1.46e-05 0.000111 1.196e-05 0.00242 0.00257 2.31 6 9 "median" 0.005943 0.00594
2014-07-24 "MUH" "Ta" 0.01707 0.009275 0.007646 0.005943 0.005943 "mg/kg" 1.46e-05 0.000111 1.196e-05 0.00242 0.00257 2.31 26 9 "median" 0.005943 0.00594
2014-07-24 "MUH" "Ta" 0.01707 0.009275 0.007646 0.005943 0.005943 "mg/kg" 1.46e-05 0.000111 1.196e-05 0.00242 0.00257 2.31 33 9 "median" 0.005943 0.00594
2014-07-24 "MUH" "Ta" 0.01707 0.009275 0.007646 0.005943 0.005943 "mg/kg" 1.46e-05 0.000111 1.196e-05 0.00242 0.00257 2.31 31 9 "median" 0.005943 0.00594
2014-07-24 "MUH" "Ta" 0.01707 0.009275 0.007646 0.005943 0.005943 "mg/kg" 1.46e-05 0.000111 1.196e-05 0.00242 0.00257 2.31 24 9 "median" 0.005943 0.00594
2014-07-24 "MUH" "Tb" 0.02117 0.02118 0.0212 0.0212 0.0212 "mg/kg" 1.26e-06 1.07e-06 2.047e-07 0.00033 0.000337 2.14 10 15 "median" 0.0212 0.000722
2014-07-24 "MUH" "Tb" 0.02117 0.02118 0.0212 0.0212 0.0212 "mg/kg" 1.26e-06 1.07e-06 2.047e-07 0.00033 0.000337 2.14 6 15 "median" 0.0212 0.000722
2014-07-24 "MUH" "Tb" 0.02117 0.02118 0.0212 0.0212 0.0212 "mg/kg" 1.26e-06 1.07e-06 2.047e-07 0.00033 0.000337 2.14 26 15 "median" 0.0212 0.000722
2014-07-24 "MUH" "Tb" 0.02117 0.02118 0.0212 0.0212 0.0212 "mg/kg" 1.26e-06 1.07e-06 2.047e-07 0.00033 0.000337 2.14 33 15 "median" 0.0212 0.000722
2014-07-24 "MUH" "Tb" 0.02117 0.02118 0.0212 0.0212 0.0212 "mg/kg" 1.26e-06 1.07e-06 2.047e-07 0.00033 0.000337 2.14 31 15 "median" 0.0212 0.000722
2014-07-24 "MUH" "Tb" 0.02117 0.02118 0.0212 0.0212 0.0212 "mg/kg" 1.26e-06 1.07e-06 2.047e-07 0.00033 0.000337 2.14 24 15 "median" 0.0212 0.000722
2014-07-24 "MUH" "Th" 0.0208 0.01775 0.01606 0.016 0.016 "mg/kg" 3.53e-05 7.09e-06 2.085e-06 0.00186 0.00187 2.23 10 11 "median" 0.016 0.00416
2014-07-24 "MUH" "Th" 0.0208 0.01775 0.01606 0.016 0.016 "mg/kg" 3.53e-05 7.09e-06 2.085e-06 0.00186 0.00187 2.23 6 11 "median" 0.016 0.00416
2014-07-24 "MUH" "Th" 0.0208 0.01775 0.01606 0.016 0.016 "mg/kg" 3.53e-05 7.09e-06 2.085e-06 0.00186 0.00187 2.23 26 11 "median" 0.016 0.00416
2014-07-24 "MUH" "Th" 0.0208 0.01775 0.01606 0.016 0.016 "mg/kg" 3.53e-05 7.09e-06 2.085e-06 0.00186 0.00187 2.23 33 11 "median" 0.016 0.00416
2014-07-24 "MUH" "Th" 0.0208 0.01775 0.01606 0.016 0.016 "mg/kg" 3.53e-05 7.09e-06 2.085e-06 0.00186 0.00187 2.23 31 11 "median" 0.016 0.00416
2014-07-24 "MUH" "Th" 0.0208 0.01775 0.01606 0.016 0.016 "mg/kg" 3.53e-05 7.09e-06 2.085e-06 0.00186 0.00187 2.23 24 11 "median" 0.016 0.00416
2014-07-24 "MUH" "Tl" 0.003478 0.003478 0.003436 0.003436 0.003436 "mg/kg" 2.91e-16 5.23e-08 1.903e-12 9.34e-05 9.34e-05 12.71 10 2 "median" 0.003436 0.00119
2014-07-24 "MUH" "Tl" 0.003478 0.003478 0.003436 0.003436 0.003436 "mg/kg" 2.91e-16 5.23e-08 1.903e-12 9.34e-05 9.34e-05 12.71 6 2 "median" 0.003436 0.00119
2014-07-24 "MUH" "Tl" 0.003478 0.003478 0.003436 0.003436 0.003436 "mg/kg" 2.91e-16 5.23e-08 1.903e-12 9.34e-05 9.34e-05 12.71 26 2 "median" 0.003436 0.00119
2014-07-24 "MUH" "Tl" 0.003478 0.003478 0.003436 0.003436 0.003436 "mg/kg" 2.91e-16 5.23e-08 1.903e-12 9.34e-05 9.34e-05 12.71 33 2 "median" 0.003436 0.00119
2014-07-24 "MUH" "Tl" 0.003478 0.003478 0.003436 0.003436 0.003436 "mg/kg" 2.91e-16 5.23e-08 1.903e-12 9.34e-05 9.34e-05 12.71 31 2 "median" 0.003436 0.00119
2014-07-24 "MUH" "Tl" 0.003478 0.003478 0.003436 0.003436 0.003436 "mg/kg" 2.91e-16 5.23e-08 1.903e-12 9.34e-05 9.34e-05 12.71 24 2 "median" 0.003436 0.00119
2014-07-24 "MUH" "Tm" 0.01727 0.01701 0.017 0.01698 0.01698 "mg/kg" 1.55e-06 1.46e-07 5.556e-08 0.000338 0.00034 2.16 10 14 "median" 0.01698 0.000734
2014-07-24 "MUH" "Tm" 0.01727 0.01701 0.017 0.01698 0.01698 "mg/kg" 1.55e-06 1.46e-07 5.556e-08 0.000338 0.00034 2.16 6 14 "median" 0.01698 0.000734
2014-07-24 "MUH" "Tm" 0.01727 0.01701 0.017 0.01698 0.01698 "mg/kg" 1.55e-06 1.46e-07 5.556e-08 0.000338 0.00034 2.16 26 14 "median" 0.01698 0.000734
2014-07-24 "MUH" "Tm" 0.01727 0.01701 0.017 0.01698 0.01698 "mg/kg" 1.55e-06 1.46e-07 5.556e-08 0.000338 0.00034 2.16 33 14 "median" 0.01698 0.000734
